ambiguity_type,resolution,resolution_note,player_id,db_name,db_matches,db_intl_matches,db_club_matches,db_last_match,db_team_type,db_teams,db_reg_name_count,sheet_player_id,sheet_batting_name,sheet_country,sheet_major_teams,sheet_dob,sheet_intl_innings,sheet_club_t20_innings,sheet_playercard_url
A_db_name_collision,,,69cccff3,Rashid Khan,17,2,15,2025-12-10 00:00:00,international/club,Kathmandu Gurkhas|Nepal|Kathmandu Gorkhas,4.0,1161020,Rashid Khan,Nepal,Nepal|Central Development Region|Dhangadhi Stars|Kathmandu Goldens|Lalitpur Patriots|Nepal Under-19s|Pokhara Paltan|Province Number 2,2001-02-21T00:00Z,4,10,https://www.espncricinfo.com/ci/content/player/1161020.html
A_db_name_collision,,,69cccff3,Rashid Khan,17,2,15,2025-12-10 00:00:00,international/club,Kathmandu Gurkhas|Nepal|Kathmandu Gorkhas,4.0,1498680,Rashid Khan,Belgium,Belgium,1985-12-28T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/1498680.html
A_db_name_collision,,,cbba9e4e,A Tripathi,11,0,11,2025-12-10 00:00:00,/club,Janakpur Bolts|Kathmandu Gorkhas,2.0,1203246,A Tripathi,Mexico,Mexico,1986-12-15T00:00Z,12,12,https://www.espncricinfo.com/ci/content/player/1203246.html
A_db_name_collision,,,58c71b70,N Joshi,13,0,13,2025-12-09 00:00:00,/club,Pokhara Avengers|Biratnagar Kings,2.0,1090621,N Joshi,Nepal,Biratnagar Super Kings|Dhangadhi XI|Lalitpur Patriots|Nepal A|Nepal Under-16s|Sudur Paschim Province,2001-01-29T00:00Z,0,2,https://www.espncricinfo.com/ci/content/player/1090621.html
A_db_name_collision,,,79209272,Yasir Ali,40,40,0,2025-12-07 00:00:00,international,Spain,2.0,43670,Yasir Ali,Pakistan,Pakistan|Attock Cricket Association Under-19s|Federal Areas|Rawalpindi,1985-10-15T00:00Z,0,14,https://www.espncricinfo.com/ci/content/player/43670.html
A_db_name_collision,,,79209272,Yasir Ali,40,40,0,2025-12-07 00:00:00,international,Spain,2.0,629059,Yasir Ali,Bangladesh,Bangladesh|Abahani Limited|Bangladesh Under-19s|Beximco Dhaka|Chittagong|Comilla Victorians|Cumilla Warriors|Dhaka Dominators|Durbar Rajshahi|Khulna Tigers|Khulna Tigers|Rajshahi Warriors|Rangpur Riders|Sylhet Strikers,1996-06-03T00:00Z,21,135,https://www.espncricinfo.com/ci/content/player/629059.html
A_db_name_collision,,,79209272,Yasir Ali,40,40,0,2025-12-07 00:00:00,international,Spain,2.0,1156622,Yasir Ali,Spain,Spain|Medicam Group,1991-12-09T00:00Z,78,78,https://www.espncricinfo.com/ci/content/player/1156622.html
C_exact_unique_evidence_failed,,,0b62d391,A Gharti,13,0,13,2025-12-07 00:00:00,/club,Karnali Yaks,1.0,1296158,A Gharti,Nepal,Karnali Province,,0,1,https://www.espncricinfo.com/ci/content/player/1296158.html
A_db_name_collision,,,93544e69,A Awasthi,5,5,0,2025-12-07 00:00:00,international,Croatia,2.0,1403178,A Awasthi,India,Arunachal Pradesh,2006-11-18T00:00Z,0,7,https://www.espncricinfo.com/ci/content/player/1403178.html
A_db_name_collision,,,93544e69,A Awasthi,5,5,0,2025-12-07 00:00:00,international,Croatia,2.0,1500607,A Awasthi,Croatia,Croatia,1985-01-01T00:00Z,13,13,https://www.espncricinfo.com/ci/content/player/1500607.html
A_db_name_collision,,,c6ff5ac2,D Rawat,2,0,2,2025-12-07 00:00:00,/club,Karnali Yaks,2.0,1182017,D Rawat,Costa Rica,Costa Rica,1983-05-27T00:00Z,30,30,https://www.espncricinfo.com/ci/content/player/1182017.html
C_exact_unique_evidence_failed,,,6e21867e,Bipin Khatri,13,0,13,2025-12-06 00:00:00,/club,Pokhara Avengers,1.0,1099879,Bipin Khatri,Nepal,Western Development Region,1997-11-25T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/1099879.html
A_db_name_collision,,,aba0f4a9,R Kumar,10,0,10,2025-12-06 00:00:00,/club,Chitwan Rhinos,2.0,1198945,R Kumar,Romania,Romania,1990-05-06T00:00Z,28,28,https://www.espncricinfo.com/ci/content/player/1198945.html
A_db_name_collision,,,a5f488bc,SJ Coyte,159,37,122,2025-12-02 00:00:00,international/club,Australia|Adelaide Strikers|Sydney Sixers|Melbourne Renegades,2.0,4886,SJ Coyte,Australia,Australia Under-19s|New South Wales|New South Wales Colts|New South Wales Second XI|New South Wales Under-19s|New South Wales Under-23s|Sydney Thunder,1985-03-07T00:00Z,0,50,https://www.espncricinfo.com/ci/content/player/4886.html
C_exact_unique_evidence_failed,,,d48af8d7,JA Kolsawala,3,0,3,2025-12-02 00:00:00,/club,Karnali Yaks,1.0,469069,JA Kolsawala,India,Baroda|Baroda Cricket Association XI|Baroda Under-19s|Baroda Under-22s,1989-10-10T00:00Z,0,2,https://www.espncricinfo.com/ci/content/player/469069.html
A_db_name_collision,,,74d21854,MA Parker,2,2,0,2025-11-25 00:00:00,international,Scotland,2.0,298197,MA Parker,Scotland,Scotland|Scotland A|Scotland Under-13s|Scotland Under-15s|Scotland Under-17s,1990-03-02T00:00Z,24,12,https://www.espncricinfo.com/ci/content/player/298197.html
C_exact_unique_evidence_failed,,,2e0a0806,Sameer Ali,2,0,2,2025-11-22 00:00:00,/club,Lumbini Lions,1.0,227723,Sameer Ali,India,Jammu & Kashmir,1986-01-09T00:00Z,0,10,https://www.espncricinfo.com/ci/content/player/227723.html
B_sheet_name_country_collision,,,788afc32,A Perera,23,23,0,2025-11-05 00:00:00,international,Canada,,1175633,A Perera,Sri Lanka,Negombo Cricket Club,1999-03-16T00:00Z,0,2,https://www.espncricinfo.com/ci/content/player/1175633.html
B_sheet_name_country_collision,,,788afc32,A Perera,23,23,0,2025-11-05 00:00:00,international,Canada,,1070085,A Perera,Sri Lanka,Kalutara Physical Culture Club,1993-11-06T00:00Z,0,10,https://www.espncricinfo.com/ci/content/player/1070085.html
A_db_name_collision,,,6d7ca3e6,D Joseph,15,8,7,2025-09-17 00:00:00,international/club,Barbados Royals|West Indies|Trinidad and Tobago,2.0,23777,D Joseph,Canada,Canada,1963-07-31T00:00Z,8,0,https://www.espncricinfo.com/ci/content/player/23777.html
A_db_name_collision,,,f28ae037,A Sharma,8,0,8,2025-09-15 00:00:00,/club,Northamptonshire,3.0,1294141,A Sharma,United Arab Emirates,United Arab Emirates|United Arab Emirates Under-19s,2004-12-03T00:00Z,46,24,https://www.espncricinfo.com/ci/content/player/1294141.html
A_db_name_collision,,,2eb25b39,M Gill,6,6,0,2025-09-02 00:00:00,international,Canada,2.0,1444089,M Gill,Canada,Surrey Jaguars,1996-12-30T00:00Z,6,1,https://www.espncricinfo.com/ci/content/player/1444089.html
A_db_name_collision,,,c569a574,G Ford,5,5,0,2025-09-02 00:00:00,international,Isle of Man,2.0,1229938,G Ford,Ireland,Leinster Lightning,1992-05-09T00:00Z,0,19,https://www.espncricinfo.com/ci/content/player/1229938.html
A_db_name_collision,,,a4ff3629,M Clarke,7,0,7,2025-08-30 00:00:00,/club,Trinbago Knight Riders|St Lucia Kings,3.0,1275937,M Clarke,West Indies,MI Emirates|St Lucia Kings|St Lucia Kings|Trinbago Knight Riders|West Indies Under-19s,2003-06-05T00:00Z,0,13,https://www.espncricinfo.com/ci/content/player/1275937.html
A_db_name_collision,,,a4ff3629,M Clarke,7,0,7,2025-08-30 00:00:00,/club,Trinbago Knight Riders|St Lucia Kings,3.0,1412733,M Clarke,New Zealand,New Zealand Under-19s,2007-02-20T00:00Z,0,10,https://www.espncricinfo.com/ci/content/player/1412733.html
A_db_name_collision,,,01561e94,N Fernandes,33,0,33,2025-08-28 00:00:00,/club,Middlesex,2.0,334946,N Fernandes,United Arab Emirates,United Arab Emirates,1977-01-03T00:00Z,1,0,https://www.espncricinfo.com/ci/content/player/334946.html
A_db_name_collision,,,01561e94,N Fernandes,33,0,33,2025-08-28 00:00:00,/club,Middlesex,2.0,1260075,N Fernandes,England,Middlesex 2nd XI,2004-04-26T00:00Z,0,14,https://www.espncricinfo.com/ci/content/player/1260075.html
C_exact_unique_evidence_failed,,,36c5b043,D O'Sullivan,16,0,16,2025-08-27 00:00:00,/club,North-West Warriors,1.0,1089637,D O'Sullivan,England,Cardiff Marylebone Cricket Club University,1997-01-11T00:00Z,0,20,https://www.espncricinfo.com/ci/content/player/1089637.html
C_exact_unique_evidence_failed,,,fafe2e3d,RI Millar,13,0,13,2025-08-27 00:00:00,/club,North-West Warriors,1.0,1278232,RI Millar,Ireland,Ireland Under-19s,2003-01-11T00:00Z,0,19,https://www.espncricinfo.com/ci/content/player/1278232.html
C_exact_unique_evidence_failed,,,a81cac82,BJR Martindale,19,0,19,2025-08-24 00:00:00,/club,Nottinghamshire,1.0,1264861,BJR Martindale,England,Nottinghamshire 2nd XI,2002-12-12T00:00Z,0,6,https://www.espncricinfo.com/ci/content/player/1264861.html
C_exact_unique_evidence_failed,,,2ae8618a,SIM King,8,0,8,2025-08-24 00:00:00,/club,Nottinghamshire,1.0,1264860,SIM King,England,Nottinghamshire 2nd XI,2003-01-12T00:00Z,0,1,https://www.espncricinfo.com/ci/content/player/1264860.html
C_exact_unique_evidence_failed,,,f8b4fd5f,Suliman Safi,15,0,15,2025-08-20 00:00:00,/club,Munster Reds,1.0,974009,Suliman Safi,Afghanistan,Afghanistan Under-17s|Afghanistan Under-19s|Band-e-Amir Region|Parwan Province Under-17s,2003-03-17T00:00Z,0,14,https://www.espncricinfo.com/ci/content/player/974009.html
C_exact_unique_evidence_failed,,,92e3e61e,O Riley,8,0,8,2025-08-20 00:00:00,/club,Munster Reds|Leinster Lightning,1.0,1394081,O Riley,Ireland,Ireland Under-19s,2006-11-07T00:00Z,0,12,https://www.espncricinfo.com/ci/content/player/1394081.html
B_sheet_name_country_collision,,,724cecd0,Zubair Khan,6,0,6,2025-08-20 00:00:00,/club,Munster Reds,,1410580,Zubair Khan,Pakistan,Dera Murad Jamali Region,,0,4,https://www.espncricinfo.com/ci/content/player/1410580.html
B_sheet_name_country_collision,,,724cecd0,Zubair Khan,6,0,6,2025-08-20 00:00:00,/club,Munster Reds,,824795,Zubair Khan,Pakistan,Quetta,,0,4,https://www.espncricinfo.com/ci/content/player/824795.html
C_exact_unique_evidence_failed,,,747b3e1d,JJ Feldman,4,0,4,2025-08-15 00:00:00,/club,Middlesex,1.0,1488697,JJ Feldman,England,Middlesex 2nd XI,2007-06-13T00:00Z,0,2,https://www.espncricinfo.com/ci/content/player/1488697.html
A_db_name_collision,,,b9d8abd3,Vishal Sharma,9,9,0,2025-08-10 00:00:00,international,Norway,2.0,317711,Vishal Sharma,India,Hyderabad (India),1987-11-14T00:00Z,0,2,https://www.espncricinfo.com/ci/content/player/317711.html
A_db_name_collision,,,b9d8abd3,Vishal Sharma,9,9,0,2025-08-10 00:00:00,international,Norway,2.0,1479950,Vishal Sharma,Norway,Norway,1988-06-25T00:00Z,11,11,https://www.espncricinfo.com/ci/content/player/1479950.html
A_db_name_collision,,,d617f2bf,Hardeep Singh,4,4,0,2025-08-08 00:00:00,international,Cyprus,2.0,29412,Hardeep Singh,India,Jammu & Kashmir,1981-12-13T00:00Z,0,17,https://www.espncricinfo.com/ci/content/player/29412.html
A_db_name_collision,,,d617f2bf,Hardeep Singh,4,4,0,2025-08-08 00:00:00,international,Cyprus,2.0,1201532,Hardeep Singh,India,Uttar Pradesh,1995-06-23T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/1201532.html
A_db_name_collision,,,d617f2bf,Hardeep Singh,4,4,0,2025-08-08 00:00:00,international,Cyprus,2.0,1448031,Hardeep Singh,Cyprus,Cyprus,1999-07-08T00:00Z,8,8,https://www.espncricinfo.com/ci/content/player/1448031.html
B_sheet_name_country_collision,,,d617f2bf,Hardeep Singh,4,4,0,2025-08-08 00:00:00,international,Cyprus,,1201532,Hardeep Singh,India,Uttar Pradesh,1995-06-23T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/1201532.html
B_sheet_name_country_collision,,,d617f2bf,Hardeep Singh,4,4,0,2025-08-08 00:00:00,international,Cyprus,,29412,Hardeep Singh,India,Jammu & Kashmir,1981-12-13T00:00Z,0,17,https://www.espncricinfo.com/ci/content/player/29412.html
A_db_name_collision,,,2c89dbf9,Zeeshan Ali,5,5,0,2025-08-03 00:00:00,international,Estonia,3.0,386302,Zeeshan Ali,Hong Kong,Hong Kong|Lahore Ravi|Pakistan Customs|State Bank of Pakistan,1989-06-16T00:00Z,68,74,https://www.espncricinfo.com/ci/content/player/386302.html
A_db_name_collision,,,82a7dfdd,Muhammad Usman,5,5,0,2025-08-03 00:00:00,international,Estonia,3.0,974719,Muhammad Usman,United Arab Emirates,United Arab Emirates,1985-10-13T00:00Z,81,48,https://www.espncricinfo.com/ci/content/player/974719.html
A_db_name_collision,,,82a7dfdd,Muhammad Usman,5,5,0,2025-08-03 00:00:00,international,Estonia,3.0,1319152,Muhammad Usman,Hungary,Hungary,1988-09-14T00:00Z,16,16,https://www.espncricinfo.com/ci/content/player/1319152.html
A_db_name_collision,,,82a7dfdd,Muhammad Usman,5,5,0,2025-08-03 00:00:00,international,Estonia,3.0,1496499,Muhammad Usman,Estonia,Estonia,1990-05-28T00:00Z,10,10,https://www.espncricinfo.com/ci/content/player/1496499.html
A_db_name_collision,,,2c89dbf9,Zeeshan Ali,5,5,0,2025-08-03 00:00:00,international,Estonia,3.0,1496498,Zeeshan Ali,Estonia,Estonia,1992-12-21T00:00Z,12,12,https://www.espncricinfo.com/ci/content/player/1496498.html
A_db_name_collision,,,922e3dcc,Kamran Khan,54,54,0,2025-07-22 00:00:00,international,Qatar,2.0,319750,Kamran Khan,Qatar,Qatar,1988-09-29T00:00Z,40,40,https://www.espncricinfo.com/ci/content/player/319750.html
A_db_name_collision,,,922e3dcc,Kamran Khan,54,54,0,2025-07-22 00:00:00,international,Qatar,2.0,391121,Kamran Khan,India,Colts Cricket Club|Pune Warriors|Rajasthan Royals|Uttar Pradesh,1991-03-10T00:00Z,0,22,https://www.espncricinfo.com/ci/content/player/391121.html
A_db_name_collision,,,8f0c3818,Hassan Khan,6,6,0,2025-07-13 00:00:00,international,Germany,2.0,959789,Hassan Khan,United States of America,Abu Dhabi Knight Riders|Antigua and Barbuda Falcons|Edmonton Royals|Guyana Amazon Warriors|Hyderabad Kingsmen|Lahore Qalandars|Melbourne Renegades|Pakistan Under-19s|Quetta Gladiators|San Francisco Unicorns,1998-10-16T00:00Z,0,218,https://www.espncricinfo.com/ci/content/player/959789.html
A_db_name_collision,,,8f0c3818,Hassan Khan,6,6,0,2025-07-13 00:00:00,international,Germany,2.0,1492928,Hassan Khan,Germany,Germany,2002-04-21T00:00Z,6,6,https://www.espncricinfo.com/ci/content/player/1492928.html
A_db_name_collision,,,afb1e61d,Saurabh Kumar,4,4,0,2025-07-12 00:00:00,international,South Korea,2.0,627214,Saurabh Kumar,India,Andhra|Central Zone|Gorakhpur Lions|India A|India Blue|India D|Indian Board President's XI|Oil & Natural Gas Corporation|Punjab Kings|Rest of India|Rising Pune Supergiant|Services|Uttar Pradesh|Uttar Pradesh Under-19s|Uttar Pradesh Under-22s,1993-05-01T00:00Z,0,83,https://www.espncricinfo.com/ci/content/player/627214.html
A_db_name_collision,,,afb1e61d,Saurabh Kumar,4,4,0,2025-07-12 00:00:00,international,South Korea,2.0,1451385,Saurabh Kumar,South Korea,South Korea,1994-12-31T00:00Z,8,8,https://www.espncricinfo.com/ci/content/player/1451385.html
A_db_name_collision,,,a9231c3f,SR Taylor,148,115,33,2025-07-04 00:00:00,international/club,Seattle Orcas|United States of America|Barbados Tridents|Rangpur Riders|Guyana Amazon Warriors,2.0,348133,SR Taylor,United States of America,United States of America|Americas Under-15s|Barbados Royals|Guyana Amazon Warriors|ICC Americas|World XI|Jamaica|Jamaica Tallawahs|MI New York|Montreal Tigers|Rangpur Riders|Seattle Orcas|South East Region|United States of America Under-15s|United States of America Under-19s,1993-11-09T00:00Z,145,107,https://www.espncricinfo.com/ci/content/player/348133.html
C_exact_unique_evidence_failed,,,68825d0e,M Andrianatos,7,0,7,2025-07-02 00:00:00,/club,Munster Reds,1.0,696153,M Andrianatos,South Africa,Boland Under-17s|Boland Under-19s|South Western Districts|Western Province,1996-01-31T00:00Z,0,3,https://www.espncricinfo.com/ci/content/player/696153.html
A_db_name_collision,,,72b245dd,Anamul Haque,195,75,120,2025-06-25 00:00:00,international/club,Fortune Barishal|Comilla Victorians|Durbar Rajshahi|Dhaka Platoon|Chittagong Vikings,2.0,380354,Anamul Haque,Bangladesh,Bangladesh|Bangladesh Cricket Board Academy|Bangladesh Under-19s|Dhaka Division|Dhaka Gladiators|Dhaka Dominators|Durbar Rajshahi|Fortune Barishal|Gazi Group Cricketers|Gemcon Khulna|Khulna Division|Khulna Tigers|Quetta Gladiators|South Zone (Bangladesh)|Sylhet Strikers,1992-12-16T00:00Z,67,205,https://www.espncricinfo.com/ci/content/player/380354.html
A_db_name_collision,,,4fcd2b6b,Kashif Ali,7,1,6,2025-06-22 00:00:00,international/club,Kent|Pakistan,2.0,1095900,Kashif Ali,England,Bedfordshire|Essex 2nd XI|Kent 2nd XI|Leicestershire 2nd XI|Marylebone Cricket Club|Marylebone Cricket Club Young Cricketers|Northamptonshire 2nd XI|Nottinghamshire 2nd XI|Worcestershire|Worcestershire 2nd XI,1998-02-07T00:00Z,0,40,https://www.espncricinfo.com/ci/content/player/1095900.html
A_db_name_collision,,,4fcd2b6b,Kashif Ali,7,1,6,2025-06-22 00:00:00,international/club,Kent|Pakistan,2.0,1171129,Kashif Ali,Pakistan,Karachi Region Blues|Pakistan Under-16s|Sindh 2nd XI,2002-10-04T00:00Z,0,7,https://www.espncricinfo.com/ci/content/player/1171129.html
A_db_name_collision,,,4fcd2b6b,Kashif Ali,7,1,6,2025-06-22 00:00:00,international/club,Kent|Pakistan,2.0,1282247,Kashif Ali,Pakistan,Pakistan|Northern (Pakistan)|Northern 2nd XI (Pakistan)|Peshawar Zalmi|Rawalpindi|Rawalpindi Region,1994-06-06T00:00Z,0,30,https://www.espncricinfo.com/ci/content/player/1282247.html
B_sheet_name_country_collision,,,4fcd2b6b,Kashif Ali,7,1,6,2025-06-22 00:00:00,international/club,Kent|Pakistan,,1282247,Kashif Ali,Pakistan,Pakistan|Northern (Pakistan)|Northern 2nd XI (Pakistan)|Peshawar Zalmi|Rawalpindi|Rawalpindi Region,1994-06-06T00:00Z,0,30,https://www.espncricinfo.com/ci/content/player/1282247.html
B_sheet_name_country_collision,,,4fcd2b6b,Kashif Ali,7,1,6,2025-06-22 00:00:00,international/club,Kent|Pakistan,,1171129,Kashif Ali,Pakistan,Karachi Region Blues|Pakistan Under-16s|Sindh 2nd XI,2002-10-04T00:00Z,0,7,https://www.espncricinfo.com/ci/content/player/1171129.html
A_db_name_collision,,,c83ef4d6,Sandeep Goud,21,21,0,2025-06-21 00:00:00,international,Bahamas,2.0,1174024,Sandeep Goud,Oman,Oman|Oman Development XI,1991-11-08T00:00Z,83,42,https://www.espncricinfo.com/ci/content/player/1174024.html
A_db_name_collision,,,c83ef4d6,Sandeep Goud,21,21,0,2025-06-21 00:00:00,international,Bahamas,2.0,1287099,Sandeep Goud,Bahamas,Bahamas,1984-02-19T00:00Z,43,43,https://www.espncricinfo.com/ci/content/player/1287099.html
C_exact_unique_evidence_failed,,,96d56d32,M Frost,43,0,43,2025-06-17 00:00:00,/club,Munster Reds,1.0,1218283,M Frost,Ireland,Ireland A|KwaZulu-Natal Inland Under-15s,2001-05-29T00:00Z,0,60,https://www.espncricinfo.com/ci/content/player/1218283.html
C_exact_unique_evidence_failed,,,0b48776e,H Dyer,5,0,5,2025-06-17 00:00:00,/club,Northern Knights|Munster Reds,1.0,1394083,H Dyer,Ireland,Ireland Under-19s,2006-03-15T00:00Z,0,2,https://www.espncricinfo.com/ci/content/player/1394083.html
C_exact_unique_evidence_failed,,,87673f3f,Younas Ahmadzai,1,0,1,2025-06-17 00:00:00,/club,Leinster Lightning,1.0,524051,Younas Ahmadzai,Afghanistan,Afghanistan A|Amo Region,1995-11-16T00:00Z,0,17,https://www.espncricinfo.com/ci/content/player/524051.html
C_exact_unique_evidence_failed,,,4c6d70fc,Abidullah Taniwal,1,0,1,2025-06-17 00:00:00,/club,Leinster Lightning,1.0,1176740,Abidullah Taniwal,Afghanistan,Afghanistan Under-19s|Amo Sharks|Boost Region|Kabul|Khost Province|Pamir Legends,2002-01-23T00:00Z,0,15,https://www.espncricinfo.com/ci/content/player/1176740.html
C_exact_unique_evidence_failed,,,6b4075dc,M Cosgrave,1,0,1,2025-06-17 00:00:00,/club,Leinster Lightning,1.0,1394080,M Cosgrave,Ireland,Ireland Under-19s,2005-11-10T00:00Z,0,1,https://www.espncricinfo.com/ci/content/player/1394080.html
C_exact_unique_evidence_failed,,,b185871f,D Murray,1,0,1,2025-06-17 00:00:00,/club,Leinster Lightning,1.0,1452270,D Murray,Ireland,Ireland Under-19s,2007-11-05T00:00Z,0,2,https://www.espncricinfo.com/ci/content/player/1452270.html
A_db_name_collision,,,d2089154,J Newland,6,6,0,2025-06-06 00:00:00,international,Sierra Leone,2.0,1231009,J Newland,Ireland,Leinster Lightning,1993-12-21T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/1231009.html
C_exact_unique_evidence_failed,,,c57f5c4c,AA Rao,2,0,2,2025-06-01 00:00:00,/club,Gloucestershire,1.0,1113633,AA Rao,England,Northamptonshire 2nd XI,2004-06-22T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/1113633.html
A_db_name_collision,,,c4f42529,D Murphy,10,10,0,2025-05-29 00:00:00,international,Isle of Man,2.0,297524,D Murphy,Scotland,Scotland|Loughborough Marylebone Cricket Club University (England)|Loughborough Marylebone Cricket Club University (England)|Northamptonshire|Northamptonshire 2nd XI,1989-06-24T00:00Z,12,39,https://www.espncricinfo.com/ci/content/player/297524.html
A_db_name_collision,,,e6b3c3cc,Parveen Kumar,14,14,0,2025-05-25 00:00:00,international,Canada,3.0,1313734,Parveen Kumar,Finland,Finland,1994-02-17T00:00Z,14,14,https://www.espncricinfo.com/ci/content/player/1313734.html
A_db_name_collision,,,e6b3c3cc,Parveen Kumar,14,14,0,2025-05-25 00:00:00,international,Canada,3.0,1365333,Parveen Kumar,Canada,Canada|Bangla Tigers Mississauga|Montreal Tigers,1994-05-29T00:00Z,27,15,https://www.espncricinfo.com/ci/content/player/1365333.html
